transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,last_purchases,profit
3397,22,2687,2017-11-14,1,Solex,Standard,medium,medium,575.27,431.45,2016-02-06,46,143.82
16016,47,2280,2017-11-14,1,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03,46,189.27999999999997
3935,30,2923,2017-11-14,0,Solex,Standard,high,medium,748.17,448.9,2006-11-12,46,299.27
10678,40,1446,2017-11-14,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,46,583.2700000000001
19112,94,2856,2017-11-14,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2001-11-27,46,641.64
2417,52,2743,2017-11-14,0,Solex,Road,medium,large,1777.8,820.78,2006-11-12,46,957.02
16421,34,1072,2017-11-14,0,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-11,46,1069.5500000000002
8787,34,610,2017-11-14,1,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,46,309.80999999999995
5200,43,1663,2017-11-14,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-12-20,46,737.5699999999999
19796,75,2769,2017-11-14,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2015-08-12,46,1010.02
16233,53,2033,2017-11-14,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,46,509.97
18929,17,2284,2017-11-14,1,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22,46,1305.25
16266,3,1475,2017-11-14,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2006-05-24,46,1702.5499999999997
15936,5,874,2017-11-14,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-19,46,114.93
14090,92,594,2017-11-14,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07,46,155.6500000000001
15493,1,2816,2017-11-14,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04,46,448.67999999999995
8303,69,1032,2017-11-14,0,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-24,46,198.22000000000003
10926,1,2980,2017-11-14,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,46,448.67999999999995
5139,89,353,2017-11-14,1,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-11,46,1305.25
7679,72,550,2017-11-14,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,46,90.09999999999997
18879,4,11,2017-11-14,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,46,451.6500000000001
10913,4,3420,2017-11-14,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,46,451.6500000000001
19317,63,3291,2017-11-14,1,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,46,1383.6100000000001
9249,52,24,2017-11-13,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-14,47,450.77
2635,6,249,2017-11-13,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12,47,299.27
994,53,640,2017-11-13,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2004-08-19,47,509.97
2230,99,1311,2017-11-13,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-08,47,456.44999999999993
14050,4,2160,2017-11-13,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-04-18,47,451.6500000000001
17687,90,241,2017-11-13,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,47,72.59999999999997
10448,54,1080,2017-11-13,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2011-08-26,47,1279.3999999999999
19500,0,777,2017-11-13,1,Solex,Standard,medium,medium,478.16,298.72,1993-06-25,47,179.44
10863,0,2125,2017-11-13,0,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18,47,43.97
2393,54,2269,2017-11-13,0,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,47,1279.3999999999999
19073,53,1906,2017-11-13,1,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11,47,693.76
1733,0,1879,2017-11-13,1,Solex,Standard,medium,large,202.62,151.96,2016-03-31,47,50.66
2203,36,2703,2017-11-13,1,Solex,Standard,low,medium,945.04,507.58,2006-02-04,47,437.46
13536,96,2844,2017-11-13,1,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-31,47,129.01
11558,97,1027,2017-11-13,1,Solex,Standard,medium,large,202.62,151.96,2016-03-31,47,50.66
866,87,79,2017-11-13,0,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,47,471.6
13637,17,691,2017-11-13,0,Solex,Standard,high,medium,1024.66,614.8,2013-03-14,47,409.8600000000001
8968,34,1422,2017-11-13,1,Norco Bicycles,Road,high,large,774.53,464.72,2008-03-21,47,309.80999999999995
14933,37,2013,2017-11-13,1,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22,47,1544.6100000000001
877,7,1082,2017-11-13,1,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-09,47,745.94
5108,61,414,2017-11-13,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,47,64.50999999999999
19936,77,1942,2017-11-13,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,47,1660.88
18794,99,724,2017-11-13,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-08,47,456.44999999999993
14208,45,788,2017-11-13,1,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,47,356.5
14578,68,2831,2017-11-13,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22,47,1592.19
15376,35,1033,2017-11-13,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-09,47,903.11
6044,56,14,2017-11-13,1,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06,47,45.96000000000001
16211,45,165,2017-11-13,0,Solex,Standard,medium,medium,441.49,84.99,1997-02-11,47,356.5
11037,27,1224,2017-11-13,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,47,110.80999999999995
19740,45,2115,2017-11-13,0,Solex,Standard,medium,medium,441.49,84.99,2006-10-03,47,356.5
12202,74,1973,2017-11-13,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-16,47,812.44
13836,9,1788,2017-11-13,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-13,47,133.7800000000002
5309,81,2946,2017-11-13,1,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-04,47,64.50999999999999
8779,58,76,2017-11-13,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-10-20,47,450.77
2587,30,58,2017-11-13,0,Solex,Standard,high,medium,748.17,448.9,1999-07-22,47,299.27
9688,19,1189,2017-11-13,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09,47,114.93
15110,56,883,2017-11-13,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06,47,45.96000000000001
7195,38,2507,2017-11-13,0,Solex,Standard,medium,medium,1577.53,826.51,2010-06-09,47,751.02
9689,6,112,2017-11-13,1,Solex,Standard,high,medium,748.17,448.9,2015-04-13,47,299.27
18341,51,2344,2017-11-13,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2003-07-23,47,802.26
4536,11,1103,2017-11-13,0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-06,47,195.33999999999992
3762,21,61,2017-11-13,0,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05,47,1103.43
219,2,3307,2017-11-13,0,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,47,64.92999999999995
12431,86,2564,2017-11-13,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,47,110.56
13491,66,2845,2017-11-13,0,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,47,64.92999999999995
4807,10,2766,2017-11-13,0,Solex,Standard,medium,medium,1945.43,333.18,2000-05-24,47,1612.25
5421,49,1181,2017-11-13,1,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06,47,133.38
8295,0,1622,2017-11-13,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12,47,57.72999999999999
2031,66,3178,2017-11-13,0,Giant Bicycles,Road,low,small,590.26,525.33,2016-12-08,47,64.92999999999995
16008,21,2705,2017-11-13,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07,47,690.49
8389,97,1003,2017-11-13,1,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09,47,75.13999999999999
243,63,3166,2017-11-13,1,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,47,1383.6100000000001
14198,89,917,2017-11-13,0,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22,47,1305.25
15259,8,89,2017-11-13,1,Solex,Road,medium,small,1703.52,1516.13,2004-08-19,47,187.38999999999987
13142,53,3201,2017-11-13,1,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-23,47,693.76
5999,66,2372,2017-11-12,0,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,48,64.92999999999995
11398,4,2329,2017-11-12,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,48,451.6500000000001
5152,57,1984,2017-11-12,0,WeareA2B,Touring,medium,large,1890.39,260.14,2010-05-07,48,1630.25
16149,62,951,2017-11-12,1,Solex,Standard,medium,medium,478.16,298.72,1993-06-25,48,179.44
5330,3,536,2017-11-12,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-05-28,48,1702.5499999999997
9457,53,1493,2017-11-12,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,48,509.97
11670,0,971,2017-11-12,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,48,110.80999999999995
12193,43,894,2017-11-12,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-04,48,737.5699999999999
13791,2,1261,2017-11-12,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,48,17.869999999999997
11306,93,3121,2017-11-12,0,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05,48,834.9399999999999
18190,68,1755,2017-11-12,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22,48,1592.19
19303,90,432,2017-11-12,0,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-11,48,72.59999999999997
13790,72,1426,2017-11-12,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,48,90.09999999999997
8157,86,187,2017-11-12,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,48,110.56
2195,2,471,2017-11-12,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,48,17.869999999999997
12642,60,2916,2017-11-12,0,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-11-07,48,217.51
17968,19,1024,2017-11-12,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-04-18,48,114.93
17493,50,437,2017-11-12,1,WeareA2B,Standard,medium,small,175.89,131.92,1991-01-23,48,43.97
4498,55,2120,2017-11-12,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23,48,1295.43
4000,36,2314,2017-11-12,1,Solex,Standard,low,medium,1289.85,74.51,2006-10-03,48,1215.34
4485,86,2574,2017-11-12,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,48,110.56
2271,0,1674,2017-11-12,1,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12,48,41.129999999999995
2743,0,1107,2017-11-12,0,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13,48,198.29000000000002
9493,75,1368,2017-11-12,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,48,1010.02
9224,36,724,2017-11-12,0,Solex,Standard,low,medium,945.04,507.58,2014-03-05,48,437.46
14024,94,2445,2017-11-12,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,48,641.64
2341,41,2767,2017-11-12,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,48,209.84000000000003
103,33,788,2017-11-12,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13,48,144.26
14200,45,1163,2017-11-12,0,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-09,48,745.94
9252,41,3111,2017-11-12,0,Solex,Road,medium,medium,416.98,312.74,2011-05-11,48,104.24000000000001
11914,4,1475,2017-11-12,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,1995-12-21,48,451.6500000000001
16468,11,2669,2017-11-12,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,48,509.97
12136,26,2462,2017-11-12,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28,48,1230.3000000000002
10619,59,2658,2017-11-12,0,Solex,Standard,medium,large,1061.56,733.58,1993-06-25,48,327.9799999999999
10324,45,3346,2017-11-12,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,48,745.94
13908,94,814,2017-11-12,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-12-13,48,641.64
1301,85,1893,2017-11-12,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,48,547.28
6346,89,2106,2017-11-12,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,48,1230.27
18408,96,1186,2017-11-12,0,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,48,129.01
14584,37,52,2017-11-12,0,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-09,48,1544.6100000000001
12942,34,3034,2017-11-12,1,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-14,48,309.80999999999995
19254,75,2300,2017-11-12,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-12,48,1010.02
2157,73,1506,2017-11-12,0,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,48,1612.25
15843,33,246,2017-11-12,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21,48,199.0999999999999
12117,19,2501,2017-11-12,0,OHM Cycles,Road,high,large,12.01,7.21,1993-07-17,48,4.8
9513,74,2203,2017-11-11,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-06,49,812.44
6951,73,3242,2017-11-11,0,Solex,Standard,medium,medium,1945.43,333.18,2014-07-30,49,1612.25
18640,43,603,2017-11-11,1,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,49,502.47
978,0,2210,2017-11-11,0,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,49,72.59999999999997
18924,93,3328,2017-11-11,0,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05,49,834.9399999999999
9746,55,2856,2017-11-11,0,Trek Bicycles,Road,medium,large,1894.19,598.76,2007-08-06,49,1295.43
18577,4,3104,2017-11-11,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,49,451.6500000000001
4291,61,1438,2017-11-11,1,OHM Cycles,Standard,low,medium,71.16,56.93,2005-10-24,49,14.229999999999997
19090,0,1622,2017-11-11,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,49,143.35999999999999
19361,17,827,2017-11-11,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,49,409.8600000000001
12637,0,1731,2017-11-11,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,49,17.869999999999997
473,25,344,2017-11-11,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-22,49,802.26
12602,85,2226,2017-11-11,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,49,547.28
8437,93,2883,2017-11-11,1,WeareA2B,Standard,medium,medium,1065.03,230.09,2013-06-11,49,834.9399999999999
12618,28,2092,2017-11-11,0,Solex,Road,medium,small,1703.52,1516.13,2011-04-18,49,187.38999999999987
1159,0,1237,2017-11-11,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,49,17.869999999999997
3548,35,3448,2017-11-11,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,49,448.67999999999995
10245,49,899,2017-11-11,1,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-12,49,133.38
18784,86,2409,2017-11-11,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,49,110.56
14014,3,1374,2017-11-11,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17,49,1702.5499999999997
10328,3,720,2017-11-11,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-26,49,1702.5499999999997
6794,0,2693,2017-11-11,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2002-03-24,49,135.84999999999997
4284,92,2727,2017-11-11,1,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-25,49,1630.25
18814,0,894,2017-11-11,0,Solex,Standard,medium,medium,71.49,53.62,2011-08-31,49,17.869999999999997
15900,17,3255,2017-11-11,0,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22,49,1305.25
4983,6,472,2017-11-11,1,OHM Cycles,Standard,high,medium,227.88,136.73,2004-08-19,49,91.15
18334,52,917,2017-11-11,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27,49,450.77
1592,77,770,2017-11-11,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,49,1660.88
11934,19,2029,2017-11-11,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,49,4.8
4286,17,2579,2017-11-11,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,49,409.8600000000001
2926,22,1783,2017-11-11,1,WeareA2B,Standard,medium,medium,60.34,45.26,2016-02-06,49,15.080000000000005
7339,28,454,2017-11-11,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-24,49,133.7800000000002
6002,29,2878,2017-11-11,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-03-31,49,135.84999999999997
151,31,701,2017-11-11,0,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-20,49,57.72999999999999
9104,70,3195,2017-11-11,1,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13,49,198.29000000000002
17630,38,669,2017-11-11,0,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,49,751.02
4650,37,1547,2017-11-11,0,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-09,49,1544.6100000000001
4142,41,2945,2017-11-11,0,Solex,Road,medium,medium,416.98,312.74,1997-05-12,49,104.24000000000001
17281,12,1068,2017-11-11,0,WeareA2B,Standard,medium,medium,1231.15,161.6,1996-11-11,49,1069.5500000000002
17796,6,2236,2017-11-11,0,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,49,91.15
17176,0,2286,2017-11-11,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12,49,57.72999999999999
17459,71,2969,2017-11-11,0,Solex,Standard,high,large,1842.92,1105.75,2006-05-24,49,737.1700000000001
15337,0,2214,2017-11-11,1,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-18,49,41.129999999999995
17816,62,3341,2017-11-11,0,Solex,Standard,medium,medium,478.16,298.72,1992-10-04,49,179.44
7682,3,1554,2017-11-11,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-26,49,1702.5499999999997
11152,63,2557,2017-11-11,1,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,49,1383.6100000000001
10834,37,1389,2017-11-11,0,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22,49,1544.6100000000001
10737,53,1740,2017-11-11,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-22,49,693.76
13174,41,537,2017-11-11,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,49,209.84000000000003
15712,0,1839,2017-11-11,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,49,17.869999999999997
9004,38,2132,2017-11-11,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-12,49,1702.5499999999997
12890,53,1912,2017-11-11,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,49,509.97
11236,43,1838,2017-11-11,0,Solex,Standard,medium,medium,1151.96,649.49,2014-07-30,49,502.47
3987,19,1723,2017-11-11,0,OHM Cycles,Road,high,large,12.01,7.21,2010-05-07,49,4.8
2513,0,289,2017-11-11,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06,49,45.96000000000001
2356,39,320,2017-11-10,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,50,1230.27
17093,45,1125,2017-11-10,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,50,356.5
3769,15,3035,2017-11-10,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,50,1279.3999999999999
6489,3,2590,2017-11-10,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-07-12,50,1702.5499999999997
11767,93,3476,2017-11-10,1,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05,50,834.9399999999999
11951,36,72,2017-11-10,1,Solex,Standard,low,medium,945.04,507.58,2011-03-18,50,437.46
8953,29,436,2017-11-10,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24,50,135.84999999999997
359,10,1614,2017-11-10,1,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,50,1612.25
13409,5,2748,2017-11-10,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31,50,114.93
11838,97,825,2017-11-10,0,Solex,Standard,medium,large,202.62,151.96,1991-05-08,50,50.66
3911,4,2015,2017-11-10,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,50,451.6500000000001
1388,57,2992,2017-11-10,1,WeareA2B,Touring,medium,large,1890.39,260.14,2015-05-23,50,1630.25
11127,27,2836,2017-11-10,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,50,110.80999999999995
10327,52,813,2017-11-10,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27,50,450.77
13271,85,672,2017-11-10,0,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-07-14,50,827.1599999999999
13591,39,912,2017-11-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,1997-05-12,50,1230.27
11722,9,365,2017-11-10,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,50,133.7800000000002
11075,15,2055,2017-11-10,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,50,1279.3999999999999
5672,36,2146,2017-11-10,1,Solex,Standard,low,medium,945.04,507.58,1995-12-21,50,437.46
7797,26,57,2017-11-10,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-13,50,1230.3000000000002
16073,74,2460,2017-11-10,1,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-11,50,812.44
16235,44,3024,2017-11-10,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,50,1660.88
9160,3,1837,2017-11-10,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17,50,1702.5499999999997
15990,8,1129,2017-11-10,1,Solex,Road,medium,small,1703.52,1516.13,2004-08-19,50,187.38999999999987
808,99,2158,2017-11-10,0,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,50,456.44999999999993
7384,46,38,2017-11-10,0,Solex,Standard,low,medium,1289.85,74.51,2007-12-13,50,1215.34
6357,81,1242,2017-11-10,1,Solex,Standard,medium,medium,1151.96,649.49,1993-04-14,50,502.47
19890,75,832,2017-11-10,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,50,1010.02
12543,91,2652,2017-11-10,0,Solex,Standard,medium,medium,100.35,75.26,2013-06-11,50,25.08999999999999
2923,48,1606,2017-11-10,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-12,50,812.44
10064,78,2046,2017-11-10,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,2000-11-05,50,1055.82
13280,48,2856,2017-11-10,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2005-08-11,50,812.44
16631,66,2681,2017-11-10,0,Giant Bicycles,Road,low,small,590.26,525.33,2002-09-02,50,64.92999999999995
2752,39,1345,2017-11-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,50,1230.27
8639,59,1218,2017-11-10,0,Solex,Standard,medium,large,1061.56,733.58,2015-06-19,50,327.9799999999999
10216,72,261,2017-11-10,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,50,90.09999999999997
8832,39,989,2017-11-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-18,50,1230.27
13862,91,3196,2017-11-10,0,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,50,25.08999999999999
8854,11,1761,2017-11-10,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,50,509.97
5553,19,692,2017-11-10,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,50,4.8
1447,1,1783,2017-11-10,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,50,448.67999999999995
13489,88,1332,2017-11-10,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-05,50,817.36
2151,55,650,2017-11-10,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-04-18,50,1295.43
8727,54,1982,2017-11-10,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-12-08,50,1028.76
17530,45,181,2017-11-10,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,50,356.5
11147,33,2379,2017-11-09,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2006-02-04,51,144.26
15060,40,3216,2017-11-09,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2014-07-30,51,583.2700000000001
8539,59,3202,2017-11-09,0,Solex,Standard,medium,large,1061.56,733.58,2012-05-20,51,327.9799999999999
4696,72,3224,2017-11-09,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,51,90.09999999999997
16944,63,1814,2017-11-09,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,51,1383.6100000000001
5529,34,655,2017-11-09,0,Norco Bicycles,Road,high,large,774.53,464.72,2012-04-12,51,309.80999999999995
18403,67,3499,2017-11-09,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2006-05-24,51,167.20999999999998
758,94,3278,2017-11-09,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,51,641.64
16609,46,454,2017-11-09,1,Solex,Standard,low,medium,1289.85,74.51,2007-12-13,51,1215.34
10806,15,1374,2017-11-09,0,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,51,209.84000000000003
11395,77,438,2017-11-09,1,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-04-12,51,1660.88
18864,99,2248,2017-11-09,0,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,51,456.44999999999993
10548,2,2750,2017-11-09,0,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,51,64.92999999999995
6019,0,2240,2017-11-09,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-31,51,72.59999999999997
19759,48,1086,2017-11-09,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-06,51,812.44
2132,62,1222,2017-11-09,1,Solex,Standard,medium,medium,478.16,298.72,1993-06-25,51,179.44
7825,38,3204,2017-11-09,0,Solex,Standard,medium,medium,1577.53,826.51,1991-01-23,51,751.02
18425,23,2821,2017-11-09,1,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,51,75.75
742,0,2419,2017-11-09,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24,51,135.84999999999997
7282,34,3310,2017-11-09,1,Norco Bicycles,Road,high,large,774.53,464.72,2011-03-18,51,309.80999999999995
11128,81,2358,2017-11-09,1,Solex,Standard,medium,medium,1151.96,649.49,1993-04-14,51,502.47
