transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,last_purchases,profit
18048,3,1105,2017-12-14,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17,16,1702.5499999999997
4010,69,1074,2017-12-14,0,Norco Bicycles,Road,medium,large,1240.31,795.1,1997-01-27,16,445.2099999999999
4164,0,625,2017-12-14,1,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12,16,41.129999999999995
6606,38,1291,2017-12-14,0,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,16,751.02
14248,1,2318,2017-12-14,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04,16,448.67999999999995
6369,41,631,2017-12-14,1,Solex,Road,medium,medium,416.98,312.74,1997-05-12,16,104.24000000000001
16600,56,766,2017-12-14,1,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-22,16,45.96000000000001
5758,3,156,2017-12-14,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-09,16,1702.5499999999997
1730,96,3480,2017-12-14,0,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,16,129.01
11639,29,918,2017-12-14,1,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05,16,834.9399999999999
7509,26,2341,2017-12-14,1,WeareA2B,Standard,medium,medium,1992.93,762.63,2002-03-24,16,1230.3000000000002
7515,77,1207,2017-12-14,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12,16,445.2099999999999
14278,2,1346,2017-12-14,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,16,17.869999999999997
3473,81,955,2017-12-14,1,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-04,16,64.50999999999999
19228,45,3307,2017-12-14,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,16,745.94
593,20,1399,2017-12-14,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,16,195.33999999999992
1908,75,2762,2017-12-14,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,16,1010.02
8565,0,2712,2017-12-14,0,Norco Bicycles,Road,medium,medium,544.05,376.84,2015-04-13,16,167.20999999999998
11096,5,2092,2017-12-14,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,16,451.6500000000001
19852,11,1690,2017-12-14,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-11,16,509.97
19781,92,89,2017-12-14,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-11,16,155.6500000000001
12634,54,2622,2017-12-14,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,16,1279.3999999999999
16487,92,2436,2017-12-14,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07,16,155.6500000000001
1002,52,906,2017-12-14,0,Solex,Road,medium,large,1777.8,820.78,1991-08-07,16,957.02
3380,22,1942,2017-12-14,1,Solex,Standard,medium,medium,575.27,431.45,2013-03-14,16,143.82
14548,4,1903,2017-12-14,0,Solex,Standard,medium,medium,1483.2,99.59,2016-07-11,16,1383.6100000000001
15164,34,1578,2017-12-14,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-07,16,1069.5500000000002
9742,42,1319,2017-12-14,0,OHM Cycles,Road,medium,small,1810.0,1610.9,2014-07-30,16,199.0999999999999
5615,11,1903,2017-12-14,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1994-09-11,16,195.33999999999992
13763,12,2057,2017-12-14,1,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-11,16,1069.5500000000002
213,82,520,2017-12-14,0,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,16,459.46000000000015
15443,34,3077,2017-12-14,0,Norco Bicycles,Road,high,large,774.53,464.72,2012-06-06,16,309.80999999999995
17726,12,1507,2017-12-14,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-09-11,16,1055.82
14931,31,1,2017-12-14,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-24,16,57.72999999999999
13140,49,3158,2017-12-14,0,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06,16,133.38
11359,80,695,2017-12-14,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,16,872.8900000000001
13090,65,2680,2017-12-14,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-08-22,16,1028.76
10524,26,2426,2017-12-14,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1999-06-25,16,1230.3000000000002
3122,27,925,2017-12-14,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,16,110.80999999999995
13595,92,2840,2017-12-14,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2016-03-31,16,155.6500000000001
5629,84,2683,2017-12-14,1,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-22,16,75.48000000000002
7692,39,5,2017-12-14,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2008-03-21,16,1230.27
11354,38,1655,2017-12-14,1,Solex,Standard,medium,medium,1577.53,826.51,2008-03-21,16,751.02
6515,100,327,2017-12-14,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08,16,830.2399999999999
13447,58,1684,2017-12-14,0,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,16,771.12
12493,88,216,2017-12-14,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11,16,182.81000000000017
8440,46,3129,2017-12-14,1,OHM Cycles,Standard,low,medium,1793.43,248.82,2015-05-23,16,1544.6100000000001
2190,84,2732,2017-12-14,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20,16,75.48000000000002
1552,30,1328,2017-12-14,1,Solex,Standard,high,medium,748.17,448.9,2011-03-18,16,299.27
11666,17,1723,2017-12-13,1,Solex,Standard,high,medium,1024.66,614.8,2011-05-09,17,409.8600000000001
2026,65,832,2017-12-13,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23,17,1028.76
11795,33,877,2017-12-13,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1994-07-14,17,144.26
6584,45,1487,2017-12-13,0,Solex,Standard,medium,medium,441.49,84.99,2006-10-03,17,356.5
12132,89,2182,2017-12-13,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-13,17,1230.27
9041,6,1153,2017-12-13,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-07,17,91.15
16483,13,1633,2017-12-13,1,Solex,Standard,medium,medium,1577.53,826.51,1999-12-06,17,751.02
15395,8,2300,2017-12-13,1,Solex,Road,medium,small,1703.52,1516.13,2005-12-09,17,187.38999999999987
15845,69,969,2017-12-13,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-04,17,445.2099999999999
689,88,2310,2017-12-13,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-07,17,182.81000000000017
725,29,2839,2017-12-13,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24,17,135.84999999999997
11353,93,1242,2017-12-13,1,OHM Cycles,Standard,high,medium,1458.17,874.9,1999-12-06,17,583.2700000000001
12772,35,368,2017-12-13,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,17,448.67999999999995
306,25,792,2017-12-13,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-20,17,802.26
16244,31,253,2017-12-13,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-13,17,57.72999999999999
4523,98,2566,2017-12-13,1,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-08,17,143.35999999999999
6992,0,2204,2017-12-13,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,17,143.35999999999999
17447,3,2864,2017-12-13,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,1999-07-22,17,1702.5499999999997
1728,20,480,2017-12-13,0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1999-06-25,17,195.33999999999992
10333,45,2786,2017-12-13,1,Solex,Standard,medium,medium,441.49,84.99,1997-02-11,17,356.5
9551,91,2935,2017-12-13,0,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,17,25.08999999999999
18132,33,2550,2017-12-13,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-12,17,144.26
12045,35,1079,2017-12-13,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14,17,903.11
17633,27,2859,2017-12-13,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14,17,903.11
1018,43,1910,2017-12-13,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-08-09,17,737.5699999999999
13113,10,1008,2017-12-13,0,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05,17,1103.43
11626,67,669,2017-12-13,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24,17,167.20999999999998
1530,68,1210,2017-12-13,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22,17,1592.19
3520,18,1073,2017-12-13,0,Solex,Standard,medium,medium,575.27,431.45,1993-05-28,17,143.82
11480,6,768,2017-12-13,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,17,91.15
3420,50,1161,2017-12-13,0,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18,17,43.97
4285,0,1144,2017-12-13,1,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-20,17,45.96000000000001
6779,37,2295,2017-12-13,0,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-09,17,1544.6100000000001
18039,17,2451,2017-12-13,1,Solex,Standard,high,medium,1024.66,614.8,2016-02-06,17,409.8600000000001
16036,66,3488,2017-12-13,0,Giant Bicycles,Road,low,small,590.26,525.33,2000-05-24,17,64.92999999999995
19550,61,1707,2017-12-13,0,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,17,64.50999999999999
1610,85,2260,2017-12-13,0,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24,17,827.1599999999999
15464,65,2412,2017-12-13,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23,17,1028.76
5469,100,1110,2017-12-13,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2002-10-12,17,152.54999999999995
16806,29,2102,2017-12-13,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24,17,135.84999999999997
7824,77,1999,2017-12-13,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20,17,445.2099999999999
13240,55,3131,2017-12-13,0,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-26,17,1295.43
8196,76,1351,2017-12-13,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,17,129.01
12971,86,1969,2017-12-13,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-12,17,110.56
958,15,233,2017-12-13,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,17,209.84000000000003
12274,0,2687,2017-12-13,1,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-12,17,15.080000000000005
1783,53,24,2017-12-13,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-10-06,17,693.76
1454,1,2608,2017-12-13,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11,17,448.67999999999995
3132,52,634,2017-12-13,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27,17,450.77
2528,14,2647,2017-12-13,1,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,17,737.1700000000001
5900,85,693,2017-12-13,1,WeareA2B,Standard,medium,medium,752.64,205.36,1993-04-22,17,547.28
10114,41,2241,2017-12-13,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,17,209.84000000000003
6096,82,2445,2017-12-13,0,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,17,459.46000000000015
11356,78,408,2017-12-13,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,17,1055.82
16202,34,1076,2017-12-13,1,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,17,309.80999999999995
5645,63,3110,2017-12-13,0,Solex,Standard,medium,medium,1483.2,99.59,2015-05-23,17,1383.6100000000001
17172,67,313,2017-12-13,0,Norco Bicycles,Road,medium,medium,544.05,376.84,1992-10-04,17,167.20999999999998
13348,12,1378,2017-12-13,1,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-10,17,1069.5500000000002
9417,1,3258,2017-12-13,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-09,17,448.67999999999995
2595,0,2505,2017-12-12,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,18,110.80999999999995
19372,8,2501,2017-12-12,0,Solex,Road,medium,small,1703.52,1516.13,2005-12-09,18,187.38999999999987
5359,41,614,2017-12-12,1,Solex,Road,medium,medium,416.98,312.74,2008-03-21,18,104.24000000000001
19587,95,3185,2017-12-12,1,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12,18,41.129999999999995
15782,12,2159,2017-12-12,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-12,18,1055.82
7100,0,1926,2017-12-12,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2004-07-27,18,90.09999999999997
17693,18,1078,2017-12-12,0,Solex,Standard,medium,medium,575.27,431.45,2013-03-14,18,143.82
14537,87,834,2017-12-12,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,18,471.6
3065,76,221,2017-12-12,0,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12,18,128.45999999999992
9239,38,2439,2017-12-12,1,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,18,751.02
11041,27,785,2017-12-12,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-03-20,18,110.80999999999995
1085,43,1681,2017-12-12,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-09-18,18,737.5699999999999
13524,45,795,2017-12-12,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,18,745.94
7144,58,202,2017-12-12,0,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,18,771.12
6668,90,523,2017-12-12,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-12,18,72.59999999999997
19155,68,1505,2017-12-12,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2009-04-14,18,1592.19
6751,20,2533,2017-12-12,0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-06,18,195.33999999999992
5073,17,2880,2017-12-12,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,18,409.8600000000001
11758,0,3390,2017-12-12,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,18,356.5
4395,32,3495,2017-12-12,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,18,471.6
7624,41,3425,2017-12-12,0,Solex,Road,medium,medium,416.98,312.74,1993-04-14,18,104.24000000000001
15766,81,2132,2017-12-12,1,Solex,Standard,medium,medium,1151.96,649.49,1993-07-22,18,502.47
7720,14,2865,2017-12-12,1,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,18,737.1700000000001
14672,55,149,2017-12-12,0,Trek Bicycles,Road,medium,large,1894.19,598.76,1997-10-06,18,1295.43
1425,79,1813,2017-12-12,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,18,737.5699999999999
18144,52,1414,2017-12-12,1,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-23,18,450.77
5638,92,1196,2017-12-12,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07,18,155.6500000000001
10228,9,3256,2017-12-12,0,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09,18,75.13999999999999
1485,63,1461,2017-12-12,0,Solex,Standard,medium,medium,1483.2,99.59,2015-04-13,18,1383.6100000000001
14822,54,1761,2017-12-12,0,WeareA2B,Standard,medium,medium,1292.84,13.44,1991-01-23,18,1279.3999999999999
4421,15,859,2017-12-12,0,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-07,18,209.84000000000003
3349,23,2747,2017-12-12,0,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,18,75.75
18409,77,404,2017-12-12,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20,18,445.2099999999999
10213,58,258,2017-12-12,0,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27,18,450.77
4184,58,2374,2017-12-12,0,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,18,771.12
3334,36,171,2017-12-12,1,Solex,Standard,low,medium,945.04,507.58,2011-08-31,18,437.46
12479,70,3329,2017-12-12,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08,18,830.2399999999999
19564,19,429,2017-12-12,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09,18,114.93
14396,100,3407,2017-12-12,0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-11,18,152.54999999999995
851,0,3086,2017-12-12,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,18,90.09999999999997
14273,0,3252,2017-12-12,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,2006-11-12,18,110.80999999999995
6209,90,1494,2017-12-12,0,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-11,18,72.59999999999997
8661,31,1759,2017-12-12,0,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,18,547.28
1037,81,2100,2017-12-12,0,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,18,64.50999999999999
10895,92,2488,2017-12-12,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-09-12,18,155.6500000000001
7728,12,1188,2017-12-12,1,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-07,18,1069.5500000000002
14787,32,87,2017-12-12,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24,18,431.33000000000004
13482,35,3080,2017-12-12,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,18,448.67999999999995
7918,78,651,2017-12-12,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,18,1055.82
13874,91,1014,2017-12-12,1,Solex,Standard,medium,medium,100.35,75.26,2016-03-31,18,25.08999999999999
19422,7,3382,2017-12-11,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13,19,144.26
11167,61,2859,2017-12-11,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,19,64.50999999999999
15770,21,3391,2017-12-11,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07,19,690.49
4127,43,1957,2017-12-11,1,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,19,502.47
5244,0,2546,2017-12-11,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,19,90.09999999999997
8817,43,3056,2017-12-11,1,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,19,502.47
16967,75,1477,2017-12-11,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-12,19,1010.02
7293,93,3014,2017-12-11,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,19,583.2700000000001
18221,98,1599,2017-12-11,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,19,143.35999999999999
8621,95,345,2017-12-11,0,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-12,19,139.2299999999999
2536,71,636,2017-12-11,0,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,19,737.1700000000001
13705,29,2366,2017-12-11,1,Norco Bicycles,Road,medium,medium,543.39,407.54,1999-07-22,19,135.84999999999997
162,78,371,2017-12-11,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,19,1055.82
8671,40,3295,2017-12-11,0,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-10-20,19,1295.43
938,56,1478,2017-12-11,1,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,19,75.75
13192,82,1195,2017-12-11,0,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,19,459.46000000000015
5639,6,843,2017-12-11,1,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-11,19,91.15
4700,91,2932,2017-12-11,0,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,19,25.08999999999999
10042,61,1694,2017-12-11,1,OHM Cycles,Standard,low,medium,71.16,56.93,2005-10-24,19,14.229999999999997
11832,49,588,2017-12-11,0,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06,19,133.38
4673,50,1431,2017-12-11,0,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-20,19,43.97
13871,55,1244,2017-12-11,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-26,19,1295.43
5696,8,3151,2017-12-11,0,Solex,Road,medium,small,1703.52,1516.13,2003-08-07,19,187.38999999999987
11345,97,1506,2017-12-11,0,Solex,Standard,medium,large,202.62,151.96,2016-03-31,19,50.66
7893,19,1229,2017-12-11,0,OHM Cycles,Road,high,large,12.01,7.21,2011-05-09,19,4.8
3352,72,550,2017-12-11,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,19,90.09999999999997
15744,87,667,2017-12-11,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2014-10-12,19,1592.19
9806,69,2400,2017-12-11,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-26,19,198.22000000000003
17745,60,2076,2017-12-11,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-04-12,19,217.51
910,84,3285,2017-12-11,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-04,19,75.48000000000002
16412,98,553,2017-12-11,1,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,19,143.35999999999999
5774,61,2155,2017-12-11,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,19,14.229999999999997
8638,53,516,2017-12-11,1,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11,19,693.76
408,18,769,2017-12-11,0,Solex,Standard,medium,medium,575.27,431.45,2004-12-20,19,143.82
1483,99,2702,2017-12-11,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-08,19,456.44999999999993
17773,32,3186,2017-12-11,0,Giant Bicycles,Standard,medium,medium,642.7,211.37,2010-06-09,19,431.33000000000004
18488,28,2710,2017-12-11,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,19,133.7800000000002
7182,53,1318,2017-12-11,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-23,19,693.76
19097,33,2841,2017-12-11,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-12-06,19,144.26
1068,96,2215,2017-12-11,1,WeareA2B,Road,low,small,1172.78,1043.77,2004-01-18,19,129.01
19517,58,3191,2017-12-11,1,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-19,19,771.12
11962,5,1388,2017-12-11,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31,19,114.93
5222,61,2331,2017-12-11,1,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-20,19,14.229999999999997
5001,28,2703,2017-12-11,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2006-11-12,19,133.7800000000002
6135,14,2586,2017-12-11,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-07,19,152.54999999999995
7808,69,1126,2017-12-11,0,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04,19,198.22000000000003
17601,0,1440,2017-12-11,0,Norco Bicycles,Standard,low,medium,363.01,290.41,1993-07-17,19,72.59999999999997
9762,60,484,2017-12-11,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26,19,217.51
6906,0,2741,2017-12-11,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,19,143.35999999999999
14069,26,89,2017-12-11,0,WeareA2B,Standard,medium,medium,1992.93,762.63,2003-03-20,19,1230.3000000000002
2186,0,2955,2017-12-11,1,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,19,25.08999999999999
9323,30,3300,2017-12-11,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12,19,299.27
13354,38,3394,2017-12-11,1,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,19,751.02
10616,9,2466,2017-12-11,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,19,133.7800000000002
14277,0,3018,2017-12-11,0,Trek Bicycles,Standard,high,medium,495.72,297.43,2002-09-02,19,198.29000000000002
4972,21,1601,2017-12-11,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07,19,690.49
7699,40,2031,2017-12-11,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,19,583.2700000000001
11180,11,2763,2017-12-11,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-11,19,509.97
4308,17,1719,2017-12-11,0,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-11,19,1305.25
12949,84,1240,2017-12-11,1,Trek Bicycles,Road,medium,medium,290.62,215.14,1999-07-28,19,75.48000000000002
11403,19,3226,2017-12-10,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,20,4.8
15381,53,720,2017-12-10,0,OHM Cycles,Standard,medium,medium,795.34,101.58,2005-10-24,20,693.76
13872,61,1244,2017-12-10,0,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-20,20,14.229999999999997
12761,21,3303,2017-12-10,0,Solex,Standard,medium,large,1071.23,380.74,1993-07-17,20,690.49
15500,27,3143,2017-12-10,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,20,110.80999999999995
6902,87,1481,2017-12-10,0,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,20,471.6
418,39,3100,2017-12-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,20,1230.27
763,44,1084,2017-12-10,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,20,1660.88
9521,39,3379,2017-12-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-11,20,1230.27
18064,78,1041,2017-12-10,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,20,1055.82
6898,80,790,2017-12-10,0,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27,20,139.2299999999999
5707,53,3316,2017-12-10,1,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11,20,693.76
19176,0,136,2017-12-10,1,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-18,20,41.129999999999995
6893,54,1343,2017-12-10,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23,20,1028.76
8884,91,2370,2017-12-10,1,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12,20,128.45999999999992
15193,9,752,2017-12-10,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,20,133.7800000000002
1516,56,1140,2017-12-10,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-22,20,45.96000000000001
9466,51,2137,2017-12-10,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12,20,802.26
9122,14,2614,2017-12-10,0,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,20,737.1700000000001
19804,20,1007,2017-12-10,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,20,195.33999999999992
5054,10,2843,2017-12-10,0,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-19,20,1103.43
15829,41,3120,2017-12-10,0,Solex,Road,medium,medium,416.98,312.74,2014-07-30,20,104.24000000000001
683,73,2095,2017-12-10,0,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,20,1612.25
